3600,13.3,3144.63,6.69
3800,14.0,2746.44,5.62
4000,14.6,2486.73,5.38
4200,15.3,2224.64,5.61
4400,15.9,2155.45,8.56
4600,16.6,1952.54,6.67
4800,17.3,1752.30,6.57
5000,17.9,1683.20,6.97
5200,18.5,1541.37,5.64
5400,19.2,1498.78,6.66
5600,19.9,1370.93,6.25
5800,20.6,1383.39,6.15
6000,21.2,1297.04,5.86
6200,21.9,1273.82,5.57
6400,22.5,1211.17,6.18
6600,23.1,1167.18,5.47
6800,23.8,1120.12,4.90
7000,24.5,1082.71,7.08
7200,25.3,1077.10,6.64
7400,26.0,1031.89,3.75
7600,26.7,1022.17,4.44
7800,27.4,998.75,3.79
8000,28.2,987.77,4.67
8200,28.8,980.98,3.97
8400,29.5,951.18,4.16
8600,30.2,921.21,5.11
8800,30.9,917.45,3.93
9000,31.5,911.71,3.20
9200,32.2,883.87,2.89
9400,32.8,867.94,3.65
9600,33.4,860.00,2.91
9800,34.2,847.49,3.29
10000,34.8,857.01,4.35
10200,35.5,833.24,4.93
10400,36.3,825.71,3.46
10600,36.9,837.95,3.00
10800,37.5,804.44,4.05
11000,38.2,804.91,4.64
11200,38.8,810.85,3.73
11400,39.5,796.76,3.47
11600,40.1,774.94,3.80
11800,40.9,780.54,3.68
12000,41.7,770.14,3.10
12200,42.3,769.14,3.98
12400,43.1,760.21,4.03
12600,43.8,757.89,3.52
12800,44.4,745.76,3.09
13000,45.3,766.71,3.53
13200,46.0,745.64,3.52
13400,46.6,754.33,3.61
13600,47.3,741.03,3.03
13800,48.0,730.13,2.99
14000,48.7,742.74,3.75
14200,49.4,742.10,3.87
14400,50.1,743.07,2.49
14600,50.9,716.70,3.24
14800,51.6,735.73,3.69
15000,52.3,729.01,2.57
15200,53.0,717.94,3.75
15400,53.6,730.46,3.04
15600,54.2,724.72,3.31
15800,54.9,714.20,3.20
16000,55.5,721.09,2.18
16200,56.2,699.63,2.71
16400,56.8,691.85,2.39
16600,57.5,704.89,2.99
16800,58.2,727.50,2.38
17000,59.0,715.33,2.44
17200,59.8,704.49,2.51
17400,60.6,704.37,2.31
17600,61.3,709.17,2.67
17800,62.0,688.33,2.37
18000,62.8,706.87,2.69
18200,63.6,695.09,2.53
18400,64.2,698.98,2.44
18600,64.9,690.04,3.17
18800,65.5,678.13,2.72
19000,66.1,673.94,2.47
19200,66.8,681.48,2.17
19400,67.6,668.45,2.96
19600,68.6,668.47,2.74
19800,69.4,681.06,2.45
20000,70.2,675.58,2.53
20200,70.9,664.63,2.56
20400,71.7,664.74,2.23
20600,72.3,662.35,3.60
20800,73.0,664.92,2.44
21000,73.7,676.16,2.99
21200,74.4,664.87,2.75
21400,75.1,661.39,2.92
21600,75.9,651.74,2.40
21800,76.5,673.29,2.97
22000,77.3,671.13,2.94
22200,78.0,659.41,3.08
22400,78.7,673.37,2.56
22600,79.4,656.63,2.86
22800,80.1,646.82,2.82
23000,80.8,651.22,3.05
23200,81.4,645.36,3.04
23400,82.0,654.68,2.33
23600,82.5,659.66,2.43
23800,83.1,658.25,2.24
24000,83.7,648.06,2.59
24200,84.5,648.59,2.42
24400,85.2,650.62,2.26
24600,85.9,653.40,2.34
24800,86.6,646.72,2.23
25000,87.2,646.87,2.19
25200,87.8,654.16,2.48
25400,88.5,651.13,2.00
25600,89.2,657.38,2.08
25800,89.9,654.51,1.98
26000,90.5,658.55,2.43
26200,91.2,638.10,2.63
26400,91.8,637.61,3.00
26600,92.5,627.12,2.21
26800,93.2,633.51,2.69
27000,94.0,622.86,2.57
27200,94.9,629.77,2.03
27400,95.7,633.16,2.21
27600,96.4,620.22,2.14
27800,97.2,629.57,1.98
28000,97.8,620.92,2.15
28200,98.5,626.98,2.37
28400,99.2,634.08,2.39
28600,99.9,625.89,2.19
28800,100.5,622.65,2.77
29000,101.2,612.15,2.29
29200,101.8,614.36,2.17
29400,102.5,609.44,2.02
29600,103.1,592.88,2.01
29800,103.8,603.17,1.51
30000,104.3,595.02,1.93
30200,104.9,591.36,1.77
30400,105.6,587.72,2.04
30600,106.2,584.61,1.85
30800,107.0,586.48,2.05
31000,107.6,591.50,1.90
31200,108.3,587.43,1.74
31400,108.9,582.17,1.82
31600,109.7,595.97,1.81
31800,110.3,597.57,1.87
32000,111.1,585.74,1.70
32200,111.8,595.01,1.73
32400,112.6,576.69,1.64
32600,113.3,587.69,1.72
32800,114.0,581.92,1.50
33000,114.7,591.74,1.84
33200,115.4,591.22,1.75
33400,116.2,584.41,1.66
33600,116.9,578.28,1.69
33800,117.7,571.68,1.47
34000,118.5,575.12,1.66
34200,119.2,575.97,1.92
34400,119.8,571.87,1.65
34600,120.5,568.55,1.47
34800,121.1,569.14,1.45
35000,121.8,581.69,1.76
35200,122.5,576.65,1.69
35400,123.1,582.65,1.70
35600,123.8,567.94,1.51
35800,124.5,570.70,1.78
36000,125.1,577.04,1.25
36200,125.9,574.22,1.36
36400,126.7,569.45,1.72
36600,127.6,569.31,1.37
36800,128.5,564.12,1.52
37000,129.5,555.90,1.34
37200,130.3,562.17,1.57
37400,131.1,564.19,1.47
37600,131.8,571.19,1.49
37800,132.6,566.94,1.67
38000,133.3,570.17,1.35
38200,134.0,565.36,1.43
38400,134.6,554.78,1.43
38600,135.3,557.78,1.52
38800,135.9,554.87,1.54
39000,136.6,558.59,1.42
39200,137.4,556.73,1.36
39400,138.2,555.54,1.61
39600,138.9,553.53,1.45
39800,139.7,546.19,1.35
40000,140.5,536.10,1.38
40200,141.2,545.86,1.41
40400,142.0,544.90,1.39
40600,142.7,534.11,1.54
40800,143.5,535.07,1.56
41000,144.2,544.02,1.43
41200,145.0,539.46,1.41
41400,145.7,539.86,1.28
41600,146.5,526.03,1.35
41800,147.2,533.88,1.45
42000,147.9,540.39,1.23
42200,148.5,516.80,1.20
42400,149.0,526.33,1.16
42600,149.8,523.40,1.24
42800,150.6,529.56,1.28
43000,151.4,530.69,1.23
43200,152.1,514.42,1.21
43400,152.7,525.18,1.35
43600,153.5,525.31,1.33
43800,154.3,524.38,1.31
44000,155.1,526.28,1.47
44200,155.9,519.40,1.22
44400,156.5,529.47,1.19
44600,157.1,527.66,1.28
44800,157.7,520.67,1.19
45000,158.3,534.56,1.26
45200,158.9,536.86,1.21
45400,159.5,523.89,1.18
45600,160.2,528.77,1.25
45800,160.9,526.71,1.12
46000,161.6,528.46,1.34
46200,162.3,519.52,1.16
46400,163.0,517.28,1.36
46600,163.7,525.14,1.28
46800,164.4,513.32,1.17
47000,165.1,523.48,1.16
47200,165.8,524.60,1.15
47400,166.5,519.08,1.29
47600,167.2,522.72,1.10
47800,167.9,512.64,1.17
48000,168.5,519.76,1.23
48200,169.2,514.52,1.14
48400,169.9,523.08,1.18
48600,170.7,520.24,1.09
48800,171.3,520.00,1.09
49000,172.0,515.61,1.17
49200,172.6,512.41,1.12
49400,173.3,514.07,1.25
49600,173.9,506.83,1.30
49800,174.6,519.72,1.22
50000,175.3,513.86,1.20
50200,176.0,509.00,1.14
50400,176.6,502.31,1.17
50600,177.3,506.26,1.08
50800,178.2,502.65,1.10
51000,178.9,503.93,1.10
51200,179.4,509.34,1.24
51400,180.1,500.36,1.09
51600,180.8,505.81,1.12
51800,181.5,506.63,1.19
52000,182.1,509.17,1.20
52200,182.8,506.89,1.15
52400,183.5,499.81,1.10
52600,184.2,517.00,1.13
52800,185.2,502.11,1.08
53000,185.9,501.30,1.11
53200,186.6,493.38,1.24
53400,187.2,501.55,1.18
53600,188.0,509.72,1.09
53800,188.6,501.38,1.08
54000,189.3,502.82,1.11
54200,190.0,504.92,1.17
54400,190.7,510.28,1.07
54600,191.6,500.33,1.14
54800,192.3,490.99,1.06
55000,193.1,495.95,1.11
55200,193.8,495.99,1.11
55400,194.5,488.91,1.13
55600,195.1,494.49,1.16
55800,195.7,499.62,1.06
56000,196.4,509.27,1.16
56200,196.9,499.76,1.12
56400,197.6,489.87,1.10
56600,198.4,490.97,1.17
56800,199.2,493.74,1.10
57000,199.8,490.07,1.13
57200,200.4,498.92,1.13
57400,201.1,490.00,1.15
57600,201.8,498.19,1.16
57800,202.5,490.63,1.16
58000,203.2,493.77,1.14
58200,203.8,493.55,1.16
58400,204.6,489.87,1.16
58600,205.3,490.73,1.18
58800,206.0,490.40,1.20
59000,206.6,476.62,1.08
59200,207.3,476.25,1.08
59400,207.9,470.02,1.13
59600,208.5,472.07,1.16
59800,209.2,480.14,1.11
60000,209.9,471.73,1.13
60200,210.6,472.28,1.18
60400,211.3,474.66,1.11
60600,211.9,458.15,1.10
60800,212.7,458.75,1.14
61000,213.4,472.43,1.20
61200,214.2,473.65,1.08
61400,215.1,466.43,1.16
61600,216.0,460.57,1.07
61800,216.8,480.30,1.07
62000,217.4,462.35,1.13
62200,218.1,460.18,1.15
62400,218.7,474.50,1.08
62600,219.4,470.18,1.09
62800,220.1,461.31,1.11
63000,220.7,474.72,1.10
63200,221.4,468.66,1.06
63400,222.0,472.67,1.10
63600,222.7,460.63,1.07
63800,223.4,462.44,1.11
64000,224.0,465.47,1.12
64200,224.7,457.81,1.12
64400,225.4,468.54,1.09
64600,226.1,460.97,1.12
64800,226.7,456.31,1.12
65000,227.4,454.74,1.15
65200,228.0,452.25,1.11
65400,228.8,456.67,1.11
65600,229.4,454.37,1.10
65800,230.2,446.65,1.11
66000,230.9,449.37,1.09
66200,231.6,452.50,1.16
66400,232.2,448.86,1.07
66600,232.9,450.45,1.08
66800,233.6,454.38,1.10
67000,234.3,443.67,1.12
67200,235.0,442.37,1.07
67400,235.7,438.25,1.14
67600,236.4,452.53,1.12
67800,237.1,438.07,1.11
68000,237.9,446.27,1.10
68200,238.7,439.28,1.06
68400,239.4,443.46,1.08
68600,240.2,445.21,1.11
68800,240.8,440.44,1.09
69000,241.6,438.33,1.07
69200,242.3,435.49,1.10
69400,243.1,441.98,1.17
69600,243.9,443.57,1.10
69800,244.8,441.32,1.14
70000,245.6,444.07,1.09
70200,246.3,437.15,1.13
70400,247.1,435.19,1.13
70600,247.8,433.75,1.14
70800,248.6,437.66,1.10
71000,249.4,431.70,1.13
71200,250.1,436.31,1.18
71400,250.8,437.32,1.20
71600,251.4,437.79,1.15
71800,252.1,432.89,1.15
72000,252.9,433.85,1.14
72200,253.6,429.89,1.12
72400,254.3,433.23,1.14
72600,255.0,442.25,1.18
72800,255.7,442.35,1.17
73000,256.6,429.93,1.17
73200,257.3,431.17,1.22
73400,258.0,430.53,1.21
73600,258.8,423.11,1.15
73800,259.5,425.93,1.23
74000,260.1,430.32,1.30
74200,260.8,427.21,1.32
74400,261.5,426.85,1.25
74600,262.2,419.37,1.28
74800,262.9,429.83,1.30
75000,263.6,435.48,1.22
75200,264.3,438.02,1.29
75400,265.0,433.57,1.25
75600,265.6,426.02,1.18
75800,266.3,427.23,1.23
76000,267.1,423.56,1.23
76200,267.7,420.00,1.40
76400,268.4,417.49,1.26
76600,269.1,418.74,1.31
76800,269.8,416.16,1.24
77000,270.4,417.70,1.43
77200,271.0,417.32,1.23
77400,271.7,422.50,1.44
77600,272.5,423.65,1.45
77800,273.2,424.37,1.47
78000,273.9,426.56,1.36
78200,274.5,424.55,1.13
78400,275.1,431.30,1.22
78600,275.6,427.56,1.43
78800,276.2,417.57,1.25
79000,276.8,418.95,1.47
79200,277.4,426.40,1.24
79400,278.1,419.48,1.37
79600,278.7,411.32,1.47
79800,279.4,415.67,1.19
80000,280.0,418.44,1.48
80200,280.7,418.69,1.29
80400,281.3,413.91,1.49
80600,282.0,416.96,1.12
80800,282.7,413.81,1.25
81000,283.3,417.81,1.68
81200,283.9,410.69,1.46
81400,284.5,411.42,1.29
81600,285.2,407.73,1.51
81800,286.0,407.32,1.43
82000,286.7,411.83,1.15
82200,287.4,408.89,1.70
82400,288.2,411.67,1.25
82600,288.9,409.77,1.38
82800,289.6,407.64,1.70
83000,290.3,407.47,1.74
83200,290.9,410.75,1.55
83400,291.6,407.96,1.41
83600,292.2,401.55,1.58
83800,292.8,403.65,1.46
84000,293.6,400.56,1.64
84200,294.2,398.76,1.40
84400,294.9,402.93,1.28
84600,295.5,398.66,1.40
84800,296.2,403.49,1.53
85000,296.8,391.59,1.44
